thrust,time
37.9578418712635,273.7
40.2800769786854,273.71
40.2800769786854,273.72
39.1800708751697,273.73
37.9578418712635,273.74
37.9578418712635,273.75
37.468950269701,273.76
39.7911853771229,273.77
38.0800647716541,273.78
38.446733472826,273.79
41.1356372814197,273.8
39.1800708751697,273.81
37.9578418712635,273.82
37.5911731700916,273.83
38.8134021739979,273.84
38.8134021739979,273.85
39.424516675951,273.86
38.2022876720447,273.87
39.3022937755604,273.88
38.5689563732166,273.89
37.8356189708729,273.9
39.7911853771229,273.91
37.5911731700916,273.92
40.2800769786854,273.93
39.7911853771229,273.94
39.7911853771229,273.95
36.6133899669666,273.96
37.8356189708729,273.97
39.9134082775135,273.98
37.8356189708729,273.99
39.424516675951,274
38.2022876720447,274.01
40.7689685802479,274.02
40.5245227794666,274.03
39.6689624767322,274.04
38.2022876720447,274.05
38.446733472826,274.06
38.446733472826,274.07
38.8134021739979,274.08
39.1800708751697,274.09
39.6689624767322,274.1
39.6689624767322,274.11
39.0578479747791,274.12
39.0578479747791,274.13
37.3467273693104,274.14
37.5911731700916,274.15
37.8356189708729,274.16
39.424516675951,274.17
41.1356372814197,274.18
37.7133960704822,274.19
38.3245105724354,274.2
39.0578479747791,274.21
39.6689624767322,274.22
39.7911853771229,274.23
35.3911609630604,274.24
40.0356311779041,274.25
39.6689624767322,274.26
39.1800708751697,274.27
38.2022876720447,274.28
39.424516675951,274.29
36.8578357677479,274.3
38.446733472826,274.31
38.2022876720447,274.32
36.491167066576,274.33
39.1800708751697,274.34
38.446733472826,274.35
41.0134143810291,274.36
36.8578357677479,274.37
37.3467273693104,274.38
38.2022876720447,274.39
37.9578418712635,274.4
41.6245288829822,274.41
37.468950269701,274.42
37.3467273693104,274.43
39.3022937755604,274.44
38.6911792736072,274.45
37.9578418712635,274.46
39.0578479747791,274.47
37.5911731700916,274.48
39.6689624767322,274.49
39.3022937755604,274.5
37.5911731700916,274.51
37.5911731700916,274.52
38.8134021739979,274.53
39.9134082775135,274.54
37.2245044689197,274.55
39.424516675951,274.56
39.424516675951,274.57
39.1800708751697,274.58
37.8356189708729,274.59
38.446733472826,274.6
38.5689563732166,274.61
38.5689563732166,274.62
41.380083082201,274.63
40.0356311779041,274.64
39.9134082775135,274.65
36.491167066576,274.66
40.6467456798572,274.67
39.6689624767322,274.68
39.1800708751697,274.69
38.9356250743885,274.7
38.5689563732166,274.71
37.5911731700916,274.72
40.5245227794666,274.73
36.8578357677479,274.74
37.7133960704822,274.75
39.7911853771229,274.76
40.0356311779041,274.77
39.5467395763416,274.78
37.9578418712635,274.79
40.2800769786854,274.8
38.8134021739979,274.81
39.6689624767322,274.82
38.2022876720447,274.83
39.3022937755604,274.84
40.0356311779041,274.85
39.5467395763416,274.86
39.3022937755604,274.87
37.9578418712635,274.88
38.3245105724354,274.89
38.3245105724354,274.9
38.2022876720447,274.91
39.6689624767322,274.92
38.3245105724354,274.93
38.8134021739979,274.94
40.5245227794666,274.95
38.3245105724354,274.96
39.6689624767322,274.97
38.5689563732166,274.98
39.6689624767322,274.99
39.424516675951,275
38.9356250743885,275.01
39.7911853771229,275.02
38.6911792736072,275.03
37.8356189708729,275.04
38.446733472826,275.05
38.5689563732166,275.06
39.9134082775135,275.07
39.9134082775135,275.08
39.6689624767322,275.09
40.2800769786854,275.1
40.2800769786854,275.11
39.3022937755604,275.12
40.6467456798572,275.13
38.3245105724354,275.14
38.8134021739979,275.15
37.9578418712635,275.16
40.0356311779041,275.17
38.3245105724354,275.18
39.1800708751697,275.19
41.380083082201,275.2
38.8134021739979,275.21
37.7133960704822,275.22
39.0578479747791,275.23
40.2800769786854,275.24
38.2022876720447,275.25
39.424516675951,275.26
38.9356250743885,275.27
41.380083082201,275.28
39.0578479747791,275.29
38.2022876720447,275.3
37.7133960704822,275.31
39.1800708751697,275.32
39.5467395763416,275.33
36.491167066576,275.34
39.5467395763416,275.35
39.9134082775135,275.36
39.7911853771229,275.37
37.9578418712635,275.38
37.7133960704822,275.39
37.8356189708729,275.4
40.8911914806385,275.41
37.468950269701,275.42
38.446733472826,275.43
40.5245227794666,275.44
40.5245227794666,275.45
40.0356311779041,275.46
40.0356311779041,275.47
39.7911853771229,275.48
38.446733472826,275.49
39.1800708751697,275.5
38.8134021739979,275.51
38.9356250743885,275.52
39.6689624767322,275.53
40.0356311779041,275.54
40.7689685802479,275.55
36.7356128673572,275.56
37.7133960704822,275.57
37.7133960704822,275.58
39.3022937755604,275.59
40.8911914806385,275.6
38.6911792736072,275.61
38.2022876720447,275.62
40.0356311779041,275.63
40.0356311779041,275.64
38.3245105724354,275.65
38.2022876720447,275.66
39.0578479747791,275.67
37.468950269701,275.68
39.7911853771229,275.69
36.491167066576,275.7
38.446733472826,275.71
38.9356250743885,275.72
40.0356311779041,275.73
39.6689624767322,275.74
39.7911853771229,275.75
37.2245044689197,275.76
37.2245044689197,275.77
39.3022937755604,275.78
38.0800647716541,275.79
40.0356311779041,275.8
39.1800708751697,275.81
37.9578418712635,275.82
39.424516675951,275.83
40.0356311779041,275.84
37.7133960704822,275.85
40.0356311779041,275.86
39.7911853771229,275.87
38.3245105724354,275.88
39.3022937755604,275.89
39.5467395763416,275.9
40.8911914806385,275.91
40.5245227794666,275.92
37.9578418712635,275.93
37.468950269701,275.94
38.9356250743885,275.95
38.6911792736072,275.96
37.9578418712635,275.97
38.446733472826,275.98
38.8134021739979,275.99
39.6689624767322,276
39.5467395763416,276.01
37.9578418712635,276.02
38.2022876720447,276.03
39.424516675951,276.04
38.5689563732166,276.05
37.8356189708729,276.06
40.2800769786854,276.07
39.3022937755604,276.08
38.2022876720447,276.09
36.9800586681385,276.1
38.5689563732166,276.11
38.5689563732166,276.12
37.8356189708729,276.13
40.5245227794666,276.14
39.7911853771229,276.15
38.6911792736072,276.16
39.5467395763416,276.17
38.0800647716541,276.18
37.2245044689197,276.19
39.7911853771229,276.2
39.3022937755604,276.21
41.1356372814197,276.22
38.446733472826,276.23
37.3467273693104,276.24
38.8134021739979,276.25
38.2022876720447,276.26
37.3467273693104,276.27
36.7356128673572,276.28
40.2800769786854,276.29
38.8134021739979,276.3
39.0578479747791,276.31
38.5689563732166,276.32
39.424516675951,276.33
39.424516675951,276.34
38.3245105724354,276.35
39.0578479747791,276.36
38.5689563732166,276.37
39.1800708751697,276.38
37.8356189708729,276.39
38.2022876720447,276.4
39.1800708751697,276.41
38.3245105724354,276.42
38.2022876720447,276.43
40.0356311779041,276.44
38.0800647716541,276.45
39.0578479747791,276.46
37.9578418712635,276.47
37.7133960704822,276.48
39.1800708751697,276.49
40.5245227794666,276.5
38.0800647716541,276.51
38.9356250743885,276.52
38.446733472826,276.53
39.7911853771229,276.54
39.9134082775135,276.55
39.1800708751697,276.56
37.9578418712635,276.57
36.7356128673572,276.58
40.8911914806385,276.59
38.446733472826,276.6
37.468950269701,276.61
39.1800708751697,276.62
38.8134021739979,276.63
39.0578479747791,276.64
39.1800708751697,276.65
37.1022815685291,276.66
39.5467395763416,276.67
41.5023059825916,276.68
40.2800769786854,276.69
40.2800769786854,276.7
39.0578479747791,276.71
39.9134082775135,276.72
39.424516675951,276.73
39.3022937755604,276.74
36.3689441661854,276.75
39.6689624767322,276.76
38.8134021739979,276.77
38.5689563732166,276.78
38.8134021739979,276.79
39.7911853771229,276.8
38.9356250743885,276.81
39.6689624767322,276.82
39.6689624767322,276.83
37.468950269701,276.84
37.468950269701,276.85
39.7911853771229,276.86
40.2800769786854,276.87
39.5467395763416,276.88
37.7133960704822,276.89
39.1800708751697,276.9
39.1800708751697,276.91
37.3467273693104,276.92
37.5911731700916,276.93
39.1800708751697,276.94
38.8134021739979,276.95
40.8911914806385,276.96
38.2022876720447,276.97
39.424516675951,276.98
38.5689563732166,276.99
39.3022937755604,277
38.8134021739979,277.01
39.0578479747791,277.02
39.1800708751697,277.03
37.9578418712635,277.04
39.9134082775135,277.05
37.8356189708729,277.06
39.7911853771229,277.07
38.2022876720447,277.08
39.7911853771229,277.09
40.7689685802479,277.1
36.1244983654041,277.11
37.9578418712635,277.12
39.424516675951,277.13
38.9356250743885,277.14
37.9578418712635,277.15
39.1800708751697,277.16
41.2578601818104,277.17
40.7689685802479,277.18
37.5911731700916,277.19
36.7356128673572,277.2
39.5467395763416,277.21
39.0578479747791,277.22
40.5245227794666,277.23
36.491167066576,277.24
39.1800708751697,277.25
40.0356311779041,277.26
38.9356250743885,277.27
39.1800708751697,277.28
40.0356311779041,277.29
40.5245227794666,277.3
37.8356189708729,277.31
38.0800647716541,277.32
38.0800647716541,277.33
37.5911731700916,277.34
40.2800769786854,277.35
37.7133960704822,277.36
39.7911853771229,277.37
39.1800708751697,277.38
39.6689624767322,277.39
39.5467395763416,277.4
38.9356250743885,277.41
38.8134021739979,277.42
38.9356250743885,277.43
39.7911853771229,277.44
38.2022876720447,277.45
38.8134021739979,277.46
38.8134021739979,277.47
40.7689685802479,277.48
39.0578479747791,277.49
39.424516675951,277.5
40.1578540782947,277.51
40.5245227794666,277.52
39.424516675951,277.53
37.1022815685291,277.54
38.8134021739979,277.55
37.8356189708729,277.56
39.1800708751697,277.57
38.5689563732166,277.58
38.9356250743885,277.59
39.0578479747791,277.6
41.2578601818104,277.61
39.1800708751697,277.62
38.9356250743885,277.63
36.8578357677479,277.64
39.6689624767322,277.65
37.5911731700916,277.66
36.1244983654041,277.67
40.2800769786854,277.68
40.7689685802479,277.69
39.1800708751697,277.7
37.1022815685291,277.71
40.2800769786854,277.72
39.7911853771229,277.73
41.1356372814197,277.74
36.9800586681385,277.75
39.1800708751697,277.76
39.0578479747791,277.77
37.8356189708729,277.78
39.1800708751697,277.79
39.1800708751697,277.8
40.2800769786854,277.81
39.6689624767322,277.82
38.0800647716541,277.83
38.2022876720447,277.84
39.1800708751697,277.85
38.8134021739979,277.86
37.7133960704822,277.87
38.9356250743885,277.88
39.0578479747791,277.89
38.8134021739979,277.9
36.8578357677479,277.91
38.446733472826,277.92
38.3245105724354,277.93
40.2800769786854,277.94
38.8134021739979,277.95
38.2022876720447,277.96
42.7245349864979,277.97
38.2022876720447,277.98
39.3022937755604,277.99
36.9800586681385,278
39.9134082775135,278.01
37.2245044689197,278.02
38.2022876720447,278.03
38.5689563732166,278.04
38.5689563732166,278.05
39.1800708751697,278.06
37.7133960704822,278.07
39.424516675951,278.08
38.3245105724354,278.09
38.8134021739979,278.1
40.1578540782947,278.11
39.424516675951,278.12
38.446733472826,278.13
39.6689624767322,278.14
39.9134082775135,278.15
36.8578357677479,278.16
38.2022876720447,278.17
40.2800769786854,278.18
39.7911853771229,278.19
39.7911853771229,278.2
39.3022937755604,278.21
40.8911914806385,278.22
40.8911914806385,278.23
39.5467395763416,278.24
37.5911731700916,278.25
37.3467273693104,278.26
39.0578479747791,278.27
39.0578479747791,278.28
38.2022876720447,278.29
38.9356250743885,278.3
38.5689563732166,278.31
40.6467456798572,278.32
37.5911731700916,278.33
38.2022876720447,278.34
38.5689563732166,278.35
40.2800769786854,278.36
40.2800769786854,278.37
38.9356250743885,278.38
37.9578418712635,278.39
38.2022876720447,278.4
40.2800769786854,278.41
36.6133899669666,278.42
38.2022876720447,278.43
39.424516675951,278.44
39.6689624767322,278.45
38.2022876720447,278.46
38.9356250743885,278.47
37.3467273693104,278.48
40.7689685802479,278.49
38.9356250743885,278.5
38.5689563732166,278.51
40.8911914806385,278.52
40.5245227794666,278.53
38.8134021739979,278.54
39.424516675951,278.55
41.380083082201,278.56
39.7911853771229,278.57
39.1800708751697,278.58
37.8356189708729,278.59
39.7911853771229,278.6
38.3245105724354,278.61
38.8134021739979,278.62
38.2022876720447,278.63
39.424516675951,278.64
39.5467395763416,278.65
38.2022876720447,278.66
37.9578418712635,278.67
38.2022876720447,278.68
40.7689685802479,278.69
37.8356189708729,278.7
39.9134082775135,278.71
40.8911914806385,278.72
39.5467395763416,278.73
37.9578418712635,278.74
39.424516675951,278.75
39.7911853771229,278.76
39.1800708751697,278.77
38.9356250743885,278.78
39.424516675951,278.79
41.1356372814197,278.8
36.9800586681385,278.81
38.0800647716541,278.82
37.9578418712635,278.83
39.1800708751697,278.84
38.446733472826,278.85
38.8134021739979,278.86
39.1800708751697,278.87
39.0578479747791,278.88
39.7911853771229,278.89
37.3467273693104,278.9
38.9356250743885,278.91
41.7467517833729,278.92
38.5689563732166,278.93
39.1800708751697,278.94
36.9800586681385,278.95
40.7689685802479,278.96
38.9356250743885,278.97
39.1800708751697,278.98
38.5689563732166,278.99
38.5689563732166,279
40.0356311779041,279.01
37.8356189708729,279.02
37.8356189708729,279.03
39.0578479747791,279.04
40.7689685802479,279.05
38.2022876720447,279.06
37.3467273693104,279.07
37.3467273693104,279.08
39.424516675951,279.09
40.8911914806385,279.1
38.5689563732166,279.11
39.1800708751697,279.12
38.2022876720447,279.13
39.1800708751697,279.14
39.424516675951,279.15
37.2245044689197,279.16
40.2800769786854,279.17
40.0356311779041,279.18
37.8356189708729,279.19
37.8356189708729,279.2
38.446733472826,279.21
40.6467456798572,279.22
39.1800708751697,279.23
36.9800586681385,279.24
38.2022876720447,279.25
40.7689685802479,279.26
38.2022876720447,279.27
37.8356189708729,279.28
38.6911792736072,279.29
38.3245105724354,279.3
39.1800708751697,279.31
37.9578418712635,279.32
39.3022937755604,279.33
39.9134082775135,279.34
38.8134021739979,279.35
38.8134021739979,279.36
37.9578418712635,279.37
39.424516675951,279.38
39.1800708751697,279.39
38.8134021739979,279.4
38.8134021739979,279.41
39.424516675951,279.42
39.424516675951,279.43
38.2022876720447,279.44
40.402299879076,279.45
39.1800708751697,279.46
40.6467456798572,279.47
39.0578479747791,279.48
37.9578418712635,279.49
39.3022937755604,279.5
38.8134021739979,279.51
39.0578479747791,279.52
40.0356311779041,279.53
39.9134082775135,279.54
37.9578418712635,279.55
37.8356189708729,279.56
38.8134021739979,279.57
38.2022876720447,279.58
39.6689624767322,279.59
39.424516675951,279.6
39.424516675951,279.61
37.3467273693104,279.62
37.8356189708729,279.63
38.2022876720447,279.64
37.2245044689197,279.65
40.7689685802479,279.66
38.3245105724354,279.67
38.446733472826,279.68
37.9578418712635,279.69
40.2800769786854,279.7
39.1800708751697,279.71
37.8356189708729,279.72
40.0356311779041,279.73
39.6689624767322,279.74
38.9356250743885,279.75
39.1800708751697,279.76
39.424516675951,279.77
39.6689624767322,279.78
38.2022876720447,279.79
40.0356311779041,279.8
38.6911792736072,279.81
40.0356311779041,279.82
38.2022876720447,279.83
39.1800708751697,279.84
36.6133899669666,279.85
38.2022876720447,279.86
39.5467395763416,279.87
37.1022815685291,279.88
38.446733472826,279.89
38.446733472826,279.9
38.9356250743885,279.91
38.8134021739979,279.92
38.3245105724354,279.93
38.446733472826,279.94
40.0356311779041,279.95
38.3245105724354,279.96
37.5911731700916,279.97
39.6689624767322,279.98
39.7911853771229,279.99
38.446733472826,280
38.8134021739979,280.01
38.3245105724354,280.02
39.7911853771229,280.03
37.9578418712635,280.04
37.5911731700916,280.05
38.2022876720447,280.06
41.380083082201,280.07
40.0356311779041,280.08
37.468950269701,280.09
39.9134082775135,280.1
38.8134021739979,280.11
39.1800708751697,280.12
37.3467273693104,280.13
38.8134021739979,280.14
38.2022876720447,280.15
37.9578418712635,280.16
37.9578418712635,280.17
38.3245105724354,280.18
38.3245105724354,280.19
36.9800586681385,280.2
38.8134021739979,280.21
37.8356189708729,280.22
36.7356128673572,280.23
38.5689563732166,280.24
37.2245044689197,280.25
38.446733472826,280.26
38.5689563732166,280.27
35.7578296642322,280.28
37.468950269701,280.29
37.3467273693104,280.3
37.3467273693104,280.31
36.491167066576,280.32
35.2689380626697,280.33
36.6133899669666,280.34
37.468950269701,280.35
37.8356189708729,280.36
34.9022693614979,280.37
35.513383863451,280.38
35.6356067638416,280.39
36.1244983654041,280.4
36.8578357677479,280.41
35.1467151622791,280.42
37.5911731700916,280.43
35.6356067638416,280.44
35.6356067638416,280.45
34.0467090587635,280.46
34.1689319591541,280.47
36.9800586681385,280.48
36.3689441661854,280.49
34.7800464611072,280.5
33.3133716564197,280.51
36.2467212657947,280.52
36.0022754650135,280.53
34.0467090587635,280.54
32.3355884532947,280.55
32.7022571544666,280.56
34.535600660326,280.57
32.8244800548572,280.58
31.2355823497791,280.59
31.2355823497791,280.6
33.8022632579822,280.61
32.3355884532947,280.62
30.8689136486072,280.63
32.4578113536854,280.64
32.4578113536854,280.65
33.9244861583729,280.66
31.602251050951,280.67
31.1133594493885,280.68
32.580034254076,280.69
32.0911426525135,280.7
32.0911426525135,280.71
29.1577930431385,280.72
30.0133533458729,280.73
32.580034254076,280.74
31.4800281505604,280.75
30.8689136486072,280.76
30.0133533458729,280.77
30.2577991466541,280.78
31.7244739513416,280.79
30.0133533458729,280.8
30.9911365489979,280.81
30.624467847826,280.82
31.2355823497791,280.83
29.8911304454822,280.84
29.0355701427479,280.85
30.3800220470447,280.86
29.7689075450916,280.87
29.7689075450916,280.88
28.9133472423572,280.89
31.4800281505604,280.9
31.1133594493885,280.91
30.7466907482166,280.92
29.1577930431385,280.93
31.2355823497791,280.94
29.7689075450916,280.95
28.1800098400135,280.96
28.1800098400135,280.97
30.1355762462635,280.98
27.691118238451,280.99
29.1577930431385,281
28.668901441576,281.01
30.5022449474354,281.02
30.0133533458729,281.03
30.2577991466541,281.04
30.5022449474354,281.05
29.8911304454822,281.06
29.2800159435291,281.07
28.9133472423572,281.08
28.4244556407947,281.09
28.4244556407947,281.1
27.9355640392322,281.11
28.5466785411854,281.12
27.9355640392322,281.13
30.7466907482166,281.14
29.5244617443104,281.15
30.0133533458729,281.16
31.4800281505604,281.17
30.1355762462635,281.18
29.8911304454822,281.19
29.8911304454822,281.2
27.5688953380604,281.21
29.0355701427479,281.22
29.1577930431385,281.23
29.4022388439197,281.24
27.3244495372791,281.25
27.691118238451,281.26
28.5466785411854,281.27
31.1133594493885,281.28
30.2577991466541,281.29
29.8911304454822,281.3
30.0133533458729,281.31
29.4022388439197,281.32
30.2577991466541,281.33
29.1577930431385,281.34
28.4244556407947,281.35
28.7911243419666,281.36
30.8689136486072,281.37
28.9133472423572,281.38
28.1800098400135,281.39
28.1800098400135,281.4
31.2355823497791,281.41
30.0133533458729,281.42
28.7911243419666,281.43
30.3800220470447,281.44
31.7244739513416,281.45
29.8911304454822,281.46
28.668901441576,281.47
28.668901441576,281.48
30.8689136486072,281.49
31.3578052501697,281.5
29.1577930431385,281.51
28.4244556407947,281.52
29.646684644701,281.53
30.624467847826,281.54
28.7911243419666,281.55
28.1800098400135,281.56
29.5244617443104,281.57
30.2577991466541,281.58
30.7466907482166,281.59
29.1577930431385,281.6
27.8133411388416,281.61
30.2577991466541,281.62
31.8466968517322,281.63
31.2355823497791,281.64
29.8911304454822,281.65
30.8689136486072,281.66
31.2355823497791,281.67
29.2800159435291,281.68
28.4244556407947,281.69
28.7911243419666,281.7
31.2355823497791,281.71
30.3800220470447,281.72
27.4466724376697,281.73
29.646684644701,281.74
30.624467847826,281.75
30.3800220470447,281.76
28.5466785411854,281.77
28.5466785411854,281.78
28.1800098400135,281.79
31.1133594493885,281.8
29.0355701427479,281.81
28.4244556407947,281.82
28.7911243419666,281.83
30.3800220470447,281.84
30.7466907482166,281.85
29.2800159435291,281.86
28.9133472423572,281.87
29.7689075450916,281.88
30.8689136486072,281.89
30.8689136486072,281.9
29.7689075450916,281.91
29.646684644701,281.92
29.2800159435291,281.93
28.0577869396229,281.94
29.4022388439197,281.95
30.0133533458729,281.96
29.646684644701,281.97
30.0133533458729,281.98
30.2577991466541,281.99
29.8911304454822,282
29.8911304454822,282.01
30.3800220470447,282.02
30.7466907482166,282.03
30.624467847826,282.04
29.4022388439197,282.05
30.9911365489979,282.06
30.9911365489979,282.07
30.2577991466541,282.08
29.4022388439197,282.09
30.2577991466541,282.1
29.646684644701,282.11
28.7911243419666,282.12
28.3022327404041,282.13
29.2800159435291,282.14
29.4022388439197,282.15
28.7911243419666,282.16
29.5244617443104,282.17
30.2577991466541,282.18
31.602251050951,282.19
31.1133594493885,282.2
28.4244556407947,282.21
29.2800159435291,282.22
30.7466907482166,282.23
30.5022449474354,282.24
29.0355701427479,282.25
28.4244556407947,282.26
29.646684644701,282.27
29.7689075450916,282.28
29.4022388439197,282.29
28.1800098400135,282.3
29.7689075450916,282.31
32.0911426525135,282.32
29.646684644701,282.33
27.9355640392322,282.34
29.4022388439197,282.35
31.4800281505604,282.36
31.8466968517322,282.37
27.5688953380604,282.38
27.5688953380604,282.39
27.3244495372791,282.4
29.0355701427479,282.41
29.4022388439197,282.42
30.1355762462635,282.43
28.4244556407947,282.44
29.2800159435291,282.45
30.2577991466541,282.46
28.3022327404041,282.47
28.3022327404041,282.48
27.9355640392322,282.49
30.3800220470447,282.5
30.3800220470447,282.51
27.5688953380604,282.52
27.691118238451,282.53
30.0133533458729,282.54
30.9911365489979,282.55
29.1577930431385,282.56
29.2800159435291,282.57
30.9911365489979,282.58
30.8689136486072,282.59
29.4022388439197,282.6
28.668901441576,282.61
28.3022327404041,282.62
28.9133472423572,282.63
30.0133533458729,282.64
28.5466785411854,282.65
28.5466785411854,282.66
28.5466785411854,282.67
31.1133594493885,282.68
30.2577991466541,282.69
28.3022327404041,282.7
27.5688953380604,282.71
30.0133533458729,282.72
31.1133594493885,282.73
29.4022388439197,282.74
27.5688953380604,282.75
29.8911304454822,282.76
32.3355884532947,282.77
28.5466785411854,282.78
27.0800037364979,282.79
28.5466785411854,282.8
29.646684644701,282.81
29.1577930431385,282.82
28.3022327404041,282.83
29.0355701427479,282.84
30.7466907482166,282.85
31.2355823497791,282.86
30.5022449474354,282.87
28.0577869396229,282.88
28.7911243419666,282.89
30.2577991466541,282.9
27.3244495372791,282.91
27.691118238451,282.92
28.4244556407947,282.93
28.7911243419666,282.94
30.3800220470447,282.95
30.3800220470447,282.96
29.1577930431385,282.97
28.3022327404041,282.98
28.3022327404041,282.99
29.5244617443104,283
28.7911243419666,283.01
27.4466724376697,283.02
28.0577869396229,283.03
29.646684644701,283.04
29.7689075450916,283.05
29.7689075450916,283.06
29.1577930431385,283.07
27.4466724376697,283.08
29.4022388439197,283.09
29.2800159435291,283.1
27.3244495372791,283.11
26.713335035326,283.12
28.7911243419666,283.13
30.9911365489979,283.14
28.7911243419666,283.15
30.0133533458729,283.16
29.4022388439197,283.17
30.1355762462635,283.18
30.0133533458729,283.19
28.1800098400135,283.2
27.8133411388416,283.21
30.3800220470447,283.22
28.5466785411854,283.23
27.9355640392322,283.24
27.2022266368885,283.25
28.4244556407947,283.26
30.5022449474354,283.27
29.5244617443104,283.28
28.0577869396229,283.29
28.9133472423572,283.3
31.1133594493885,283.31
31.2355823497791,283.32
29.646684644701,283.33
29.1577930431385,283.34
28.9133472423572,283.35
29.1577930431385,283.36
28.4244556407947,283.37
29.0355701427479,283.38
27.3244495372791,283.39
28.0577869396229,283.4
29.4022388439197,283.41
29.8911304454822,283.42
28.4244556407947,283.43
28.668901441576,283.44
30.1355762462635,283.45
29.1577930431385,283.46
27.691118238451,283.47
28.3022327404041,283.48
29.0355701427479,283.49
29.646684644701,283.5
29.646684644701,283.51
27.5688953380604,283.52
30.7466907482166,283.53
30.624467847826,283.54
29.1577930431385,283.55
29.0355701427479,283.56
29.7689075450916,283.57
29.7689075450916,283.58
29.2800159435291,283.59
28.1800098400135,283.6
28.4244556407947,283.61
30.0133533458729,283.62
31.1133594493885,283.63
29.646684644701,283.64
27.8133411388416,283.65
29.2800159435291,283.66
30.624467847826,283.67
29.4022388439197,283.68
26.713335035326,283.69
30.2577991466541,283.7
32.0911426525135,283.71
27.8133411388416,283.72
26.4688892345447,283.73
29.0355701427479,283.74
28.9133472423572,283.75
28.3022327404041,283.76
26.5911121349354,283.77
27.691118238451,283.78
30.1355762462635,283.79
29.0355701427479,283.8
29.8911304454822,283.81
29.646684644701,283.82
30.624467847826,283.83
29.646684644701,283.84
30.2577991466541,283.85
29.4022388439197,283.86
28.3022327404041,283.87
28.5466785411854,283.88
28.7911243419666,283.89
27.8133411388416,283.9
29.2800159435291,283.91
30.5022449474354,283.92
29.7689075450916,283.93
28.7911243419666,283.94
26.9577808361072,283.95
28.5466785411854,283.96
28.5466785411854,283.97
27.691118238451,283.98
27.691118238451,283.99
27.8133411388416,284
27.8133411388416,284.01
29.8911304454822,284.02
30.624467847826,284.03
28.9133472423572,284.04
28.3022327404041,284.05
27.2022266368885,284.06
29.8911304454822,284.07
29.1577930431385,284.08
27.2022266368885,284.09
27.3244495372791,284.1
29.2800159435291,284.11
31.1133594493885,284.12
30.1355762462635,284.13
26.3466663341541,284.14
27.3244495372791,284.15
31.4800281505604,284.16
30.624467847826,284.17
27.3244495372791,284.18
28.5466785411854,284.19
27.8133411388416,284.2
29.5244617443104,284.21
29.1577930431385,284.22
28.0577869396229,284.23
30.0133533458729,284.24
30.5022449474354,284.25
30.7466907482166,284.26
29.8911304454822,284.27
28.4244556407947,284.28
28.7911243419666,284.29
29.646684644701,284.3
29.0355701427479,284.31
29.1577930431385,284.32
26.5911121349354,284.33
28.3022327404041,284.34
30.3800220470447,284.35
29.7689075450916,284.36
29.2800159435291,284.37
30.624467847826,284.38
28.5466785411854,284.39
27.5688953380604,284.4
30.5022449474354,284.41
29.0355701427479,284.42
28.5466785411854,284.43
30.3800220470447,284.44
29.8911304454822,284.45
27.3244495372791,284.46
27.9355640392322,284.47
28.7911243419666,284.48
29.0355701427479,284.49
28.668901441576,284.5
29.4022388439197,284.51
30.1355762462635,284.52
30.8689136486072,284.53
30.0133533458729,284.54
28.9133472423572,284.55
28.4244556407947,284.56
29.4022388439197,284.57
29.5244617443104,284.58
27.691118238451,284.59
27.2022266368885,284.6
29.4022388439197,284.61
30.8689136486072,284.62
29.0355701427479,284.63
28.0577869396229,284.64
28.4244556407947,284.65
32.0911426525135,284.66
30.0133533458729,284.67
26.9577808361072,284.68
27.3244495372791,284.69
28.5466785411854,284.7
29.2800159435291,284.71
28.0577869396229,284.72
26.9577808361072,284.73
31.4800281505604,284.74
31.1133594493885,284.75
28.9133472423572,284.76
29.4022388439197,284.77
29.2800159435291,284.78
29.5244617443104,284.79
28.4244556407947,284.8
28.668901441576,284.81
28.4244556407947,284.82
26.5911121349354,284.83
28.1800098400135,284.84
29.0355701427479,284.85
28.5466785411854,284.86
28.5466785411854,284.87
28.9133472423572,284.88
29.7689075450916,284.89
28.5466785411854,284.9
27.9355640392322,284.91
28.668901441576,284.92
28.9133472423572,284.93
30.5022449474354,284.94
31.1133594493885,284.95
28.7911243419666,284.96
28.7911243419666,284.97
29.1577930431385,284.98
30.5022449474354,284.99
27.2022266368885,285
29.7689075450916,285.01
30.8689136486072,285.02
27.9355640392322,285.03
29.4022388439197,285.04
30.9911365489979,285.05
30.2577991466541,285.06
28.1800098400135,285.07
27.3244495372791,285.08
28.3022327404041,285.09
29.1577930431385,285.1
27.3244495372791,285.11
29.8911304454822,285.12
29.8911304454822,285.13
29.8911304454822,285.14
29.1577930431385,285.15
29.4022388439197,285.16
29.8911304454822,285.17
30.624467847826,285.18
27.8133411388416,285.19
28.0577869396229,285.2
27.8133411388416,285.21
27.5688953380604,285.22
28.668901441576,285.23
28.7911243419666,285.24
28.9133472423572,285.25
29.8911304454822,285.26
29.5244617443104,285.27
29.646684644701,285.28
29.0355701427479,285.29
29.1577930431385,285.3
29.1577930431385,285.31
28.4244556407947,285.32
27.691118238451,285.33
27.691118238451,285.34
28.3022327404041,285.35
29.5244617443104,285.36
27.8133411388416,285.37
27.9355640392322,285.38
29.7689075450916,285.39
28.9133472423572,285.4
27.4466724376697,285.41
28.668901441576,285.42
27.9355640392322,285.43
30.2577991466541,285.44
30.8689136486072,285.45
28.4244556407947,285.46
28.5466785411854,285.47
30.1355762462635,285.48
